satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,work_accident,left,promotion_last_5years,department_IT,department_RandD,department_accounting,department_hr,department_management,department_marketing,department_product_mng,department_sales,department_support,department_technical,salary_high,salary_low,salary_medium
0.75,1.0,4,216,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.6,0.54,3,136,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.1,0.81,6,245,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.8,0.9,5,267,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.38,0.5,2,153,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.39,0.54,2,132,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.74,0.89,5,229,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.42,0.59,3,156,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.38,0.46,2,137,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.11,0.89,7,257,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.83,0.98,4,249,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.65,0.98,3,136,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.85,0.94,5,235,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.9,0.78,3,162,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.86,1.0,4,250,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.09,0.86,6,279,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.11,0.91,7,287,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.85,0.84,5,272,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.9,0.99,5,260,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.11,0.92,6,305,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.37,0.54,2,149,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.11,0.97,6,284,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.9,0.92,5,245,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.74,0.54,5,216,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.82,0.91,5,232,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.87,0.91,4,228,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.31,0.84,7,133,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.55,0.91,3,179,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.23,0.74,5,219,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.67,0.6,4,210,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.98,0.68,4,154,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.81,0.77,5,251,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.98,0.58,4,133,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.11,0.81,6,305,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.1,0.94,6,285,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.85,0.87,5,245,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.45,0.57,2,158,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.41,0.47,2,138,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.6,0.42,2,109,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.23,0.96,2,234,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.73,0.92,5,266,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.77,0.75,6,246,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.51,0.8,3,254,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.75,0.89,4,228,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.38,0.42,2,127,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.8,0.86,5,262,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.97,0.52,5,149,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.83,0.5,4,259,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.69,0.63,3,137,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.92,0.99,5,255,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.55,0.6,3,180,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.11,0.81,6,305,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.58,0.69,4,165,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.55,0.99,4,238,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.38,0.86,6,139,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.4,0.47,2,144,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.62,0.97,2,271,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.94,0.97,5,197,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.44,0.56,2,145,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.45,0.51,2,147,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.76,0.83,5,227,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.96,0.92,3,196,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.38,0.54,2,128,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.41,0.57,2,136,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.89,0.68,3,175,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.44,0.56,2,145,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.95,0.66,4,183,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.35,0.8,6,281,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.96,1.0,3,231,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.86,0.6,3,229,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.44,0.5,2,138,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.18,0.8,2,110,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.73,0.48,3,211,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.84,1.0,5,250,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.11,0.89,6,301,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.72,0.5,4,245,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.96,0.83,3,233,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.8,0.75,3,268,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.7,0.74,4,247,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.82,0.82,5,193,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.63,0.73,5,168,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.86,0.7,4,197,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.09,0.8,6,304,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.91,0.67,3,257,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.38,1.0,5,137,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.39,0.56,2,147,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.81,0.93,5,270,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.75,0.9,5,256,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.54,0.95,4,149,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.43,0.52,2,147,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.37,0.57,2,130,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.79,0.83,5,268,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.11,0.84,6,300,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.13,0.52,6,188,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.69,0.75,5,196,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.9,1.0,5,221,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.27,0.55,5,121,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.54,0.96,4,248,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.49,0.93,4,184,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.88,0.51,3,211,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.39,0.53,2,141,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.13,0.53,6,173,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.36,0.53,2,133,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.11,0.96,7,277,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.09,0.95,6,304,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.61,0.62,2,192,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.38,0.54,2,135,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.74,0.98,3,196,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.4,0.49,2,128,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.4,0.49,2,144,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.72,0.89,4,217,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.57,0.82,4,269,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.72,0.72,3,217,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.59,0.69,3,162,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.77,0.91,5,221,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.75,0.93,5,229,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.44,0.45,2,156,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.54,0.53,3,203,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.93,0.75,3,243,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.11,0.86,6,279,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.9,0.54,4,172,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.81,0.97,3,247,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.56,0.44,2,130,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.87,0.81,5,236,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.62,0.75,5,165,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.66,1.0,5,269,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.42,0.41,5,240,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.35,0.63,3,156,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.9,1.0,5,221,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.41,0.5,2,153,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.46,0.54,2,144,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.66,0.67,2,255,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.42,0.69,3,126,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.39,0.46,2,156,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.71,0.63,5,224,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.22,0.92,6,220,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.17,0.88,2,206,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.45,0.46,2,128,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.87,0.52,3,152,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.36,0.52,2,146,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.2,0.9,5,228,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.53,0.8,4,241,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.43,0.46,2,156,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.4,0.51,2,156,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.74,0.91,4,232,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.4,0.56,2,148,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.17,0.6,5,144,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.4,0.5,2,130,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.32,0.5,2,135,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.6,0.85,3,250,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.38,0.52,2,154,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.48,0.86,5,198,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.09,0.84,6,301,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.16,0.76,5,192,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.37,0.51,2,128,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.76,0.74,5,132,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.46,0.55,2,145,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.5,0.99,4,272,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.37,0.47,2,141,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.91,0.97,4,251,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.92,0.66,4,133,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.77,0.48,4,258,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.85,1.0,4,225,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.41,0.55,2,148,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.61,0.5,4,175,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.36,0.55,2,131,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.4,0.48,2,137,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.94,0.81,4,237,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.6,0.79,5,154,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.86,0.93,5,241,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.41,0.47,2,143,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.1,0.97,6,254,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.86,0.95,5,269,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.74,0.55,4,262,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.77,0.42,4,98,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.61,0.81,4,134,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.64,0.38,5,122,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.78,0.95,3,155,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.57,0.85,4,219,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.92,0.99,5,255,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.1,0.94,7,281,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.96,0.71,4,210,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.64,0.9,6,252,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.11,0.86,6,286,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.62,0.94,3,151,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.26,0.9,4,266,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.25,0.46,4,214,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.19,0.83,3,225,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.89,0.85,5,266,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.95,0.63,3,153,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.79,0.67,5,222,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.92,0.9,4,203,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.54,0.81,4,264,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.53,0.81,5,135,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.84,0.59,3,234,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.7,0.68,5,225,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.73,0.52,4,141,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.4,0.54,2,148,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.7,0.58,4,207,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.11,0.89,6,260,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.79,0.9,5,263,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.92,0.87,4,226,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.73,0.93,5,162,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.84,0.51,4,173,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.42,0.52,2,141,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.38,0.53,2,146,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.73,0.86,3,200,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.73,0.94,3,177,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.24,0.85,4,160,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.4,0.47,2,128,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.79,0.73,4,226,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.41,0.54,2,152,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.38,0.5,2,140,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.99,0.75,4,163,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.09,0.82,6,251,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.91,0.92,4,246,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.36,0.5,2,132,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.09,0.93,6,249,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.1,0.77,6,265,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.78,0.98,5,263,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.11,0.78,6,247,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.37,0.54,2,157,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.81,0.94,5,233,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.1,0.93,6,256,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.64,0.5,3,238,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.97,0.6,3,162,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.1,0.94,6,287,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.55,0.6,3,180,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.82,0.68,2,285,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.61,0.56,2,123,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.5,0.68,4,161,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.41,0.54,2,135,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.84,0.53,4,206,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.95,0.76,3,236,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.45,0.54,2,138,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.9,0.69,3,231,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.67,0.61,3,202,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.39,0.5,4,294,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.37,0.49,2,138,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.79,0.91,4,200,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.43,0.57,2,159,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.91,0.68,4,178,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.73,0.49,4,200,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.93,0.63,4,233,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.38,0.57,2,140,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.77,0.98,2,226,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.37,0.52,2,159,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.09,0.86,6,279,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.15,0.48,6,204,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.45,0.42,4,140,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.84,0.71,4,222,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.83,0.77,3,232,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.75,0.99,5,254,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.87,0.98,4,248,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.82,0.85,5,248,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.4,0.47,2,151,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.14,0.75,4,277,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.65,0.85,3,213,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.45,0.5,2,126,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.6,0.6,4,182,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.51,0.7,4,142,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.42,0.54,2,156,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.4,0.48,2,155,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.54,0.67,4,282,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.67,0.63,3,227,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.11,0.94,6,276,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.41,0.48,2,148,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.72,0.86,5,251,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.73,0.56,5,239,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.42,0.38,2,139,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.2,0.98,3,180,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.89,0.82,4,243,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.88,1.0,5,219,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.37,0.54,2,157,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.44,0.47,2,130,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.37,0.46,2,153,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.59,0.75,2,156,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.19,0.59,7,192,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.78,0.87,4,228,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.17,0.78,3,239,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.79,0.74,3,238,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.46,0.53,2,161,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.11,0.89,6,260,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.42,0.52,2,134,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.44,0.5,2,128,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.87,0.87,4,144,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.09,0.95,6,304,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.95,0.4,5,286,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.79,0.92,5,254,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.46,0.5,2,156,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.09,0.96,6,259,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.65,0.77,2,248,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1.0,0.71,4,216,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.81,0.93,5,265,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.25,0.8,5,237,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.54,0.69,3,141,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.96,0.91,3,257,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.85,0.79,3,156,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.42,0.48,2,143,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.36,0.56,2,159,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.56,0.75,5,236,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
